LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,Mean_Payment,Mean_Bill,MP_<_MB/2,Most_Common,Limit_Status,Sept_Amount,Tree1,Tree2,Tree3,Tree4,Tree5,Tree6,Tree7,Tree8,Heredity1
80000,2,1,2,30,0,0,0,0,0,0,44999,45843,46879,47799,48876,49909,2100,2100,2000,2000,2000,4500,0,2450.0,47384.166666666664,1,0.0,3.3700625,0,0,1,0,0,0,0,0,0,0
230000,1,1,2,36,0,0,0,0,0,0,218637,223208,159930,141834,213408,222681,10034,5600,10753,100000,12823,8910,0,24686.666666666668,196616.33333333334,1,0.0,4.4851217391304345,1,0,1,0,0,0,0,0,0,0
140000,2,2,2,27,2,2,0,0,0,2,107257,104122,104742,107626,114633,116904,0,3842,4626,8933,4300,0,0,3616.8333333333335,109214.0,1,0.0,4.525592857142857,0,0,0,0,0,0,0,1,0,4
130000,1,1,1,31,0,0,0,0,-2,-2,26528,22567,23167,0,0,0,1400,1000,0,0,0,0,0,400.0,12043.666666666666,1,0.0,0.5374,1,1,0,0,0,0,0,0,0,0
230000,2,1,2,29,-1,-1,-1,-1,-1,-1,33147,1672,3677,18346,3900,4167,1672,3677,18346,3900,4167,399,0,5360.166666666667,10818.166666666666,1,-1.0,0.14238260869565217,1,0,1,0,0,0,0,0,0,1
50000,1,2,2,46,0,0,0,0,0,0,29254,26289,21751,20154,16784,17352,1737,1300,668,8000,1000,3100,0,2634.1666666666665,21930.666666666668,1,0.0,2.31558,1,0,1,0,0,0,0,0,0,0
50000,2,1,1,27,1,2,0,0,2,0,19029,18431,22782,32304,31519,23724,0,5000,10000,0,6724,13385,0,5851.5,24631.5,1,0.0,2.2536,0,0,0,1,0,0,0,0,0,2
360000,2,2,2,34,0,0,0,0,0,0,282674,277569,246380,236139,241056,246297,12200,10500,8500,8750,9200,9800,0,9825.0,255019.16666666666,1,0.0,4.086569444444445,1,0,1,0,0,0,0,0,0,0
240000,1,2,2,46,0,0,0,0,0,0,47379,49274,51171,52716,54229,56191,3000,3000,3000,3000,3000,3000,0,3000.0,51826.666666666664,1,0.0,1.2206666666666666,0,0,1,0,0,0,0,0,0,0
110000,1,2,2,25,2,0,0,0,0,0,38449,38433,37038,38336,12907,13541,3000,1800,2000,600,1000,5000,0,2233.3333333333335,29784.0,1,0.0,1.5027636363636363,1,0,0,0,0,0,1,0,0,0
480000,2,1,2,30,0,0,-1,0,0,-1,75834,-105,37649,45469,20020,3167,105,37754,32970,8000,3167,10981,0,15496.166666666666,30339.0,0,0.0,0.18553541666666667,1,0,1,0,0,0,0,0,0,0
230000,2,2,1,35,0,0,0,0,0,-2,68755,35137,34305,22752,5123,0,1607,4305,1000,5123,0,2810,0,2474.1666666666665,27678.666666666668,1,0.0,0.657508695652174,1,0,1,0,0,0,0,0,0,0
260000,2,1,2,36,-2,-2,-2,-2,-1,-1,1891,2438,2280,746,1989,1668,2637,2280,746,1989,1668,2605,0,1987.5,1835.3333333333333,0,-2.0,-0.0035115384615384613,1,0,1,0,0,0,0,0,0,4
180000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
50000,2,2,2,46,1,2,0,0,0,0,50471,49399,50556,29759,30381,30440,0,2247,1054,1090,1261,1143,0,1132.5,40167.666666666664,1,0.0,4.68422,1,0,0,1,0,0,0,0,0,2
220000,2,2,2,32,-1,-1,-1,-1,-1,-1,18477,16341,11125,10000,10000,10000,16370,11125,10000,10000,10000,301,0,9632.666666666666,12657.166666666666,0,-1.0,0.08248636363636364,1,0,1,0,0,0,0,0,0,1
300000,2,2,1,28,-1,-1,-1,-1,-2,-2,16666,1000,16666,0,0,0,1000,16666,0,0,0,0,0,2944.3333333333335,5722.0,0,-1.0,0.055553333333333337,1,1,0,0,0,0,0,0,0,1
420000,2,2,1,46,0,0,0,0,0,0,347531,345620,344364,202241,196082,189064,13503,15031,7011,7010,7013,7015,0,9430.5,270817.0,1,0.0,3.734092857142857,1,0,1,0,0,0,0,0,0,0
220000,2,2,2,41,0,0,0,0,0,0,119951,122336,126415,127447,129983,132727,4375,6047,4622,4652,4838,4838,0,4895.333333333333,126476.5,1,0.0,3.31585,0,0,1,0,0,0,0,0,0,0
200000,2,1,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
400000,2,2,2,29,0,-1,-1,-1,0,-1,52875,55544,994,5030,4568,500,55544,994,5030,0,500,150,0,10369.666666666666,19918.5,0,-1.0,0.1432325,1,0,1,0,0,0,0,0,0,0
130000,1,2,1,39,0,0,-1,0,-1,-1,1240,0,1138,1138,2478,-3040,0,1138,0,2500,0,0,0,606.3333333333334,492.3333333333333,0,-1.0,-0.005261538461538462,1,1,0,0,0,0,0,0,0,0
400000,2,1,2,30,0,0,0,0,0,0,139862,125280,109278,94511,64995,28654,9209,3807,2403,1933,1014,104078,0,20407.333333333332,93763.33333333333,1,0.0,1.10034,1,0,1,0,0,0,0,0,0,0
130000,1,2,2,27,0,0,0,-2,-2,-2,92043,61650,0,0,0,0,2850,0,0,0,0,0,0,475.0,25615.5,1,-2.0,1.1603307692307692,1,1,0,0,0,0,0,0,0,0
360000,1,2,1,36,-1,-1,-1,-1,-1,-1,6783,2337,10990,74562,-28,5677,2347,11046,74934,0,5705,8503,0,17089.166666666668,16720.166666666668,0,-1.0,-0.00615,0,0,1,0,0,0,0,0,0,1
20000,1,3,1,39,0,0,-1,0,0,0,19831,1391,19037,19939,15110,0,1300,20398,1300,694,0,0,0,3948.6666666666665,12551.333333333334,1,0.0,2.5808,1,0,1,0,0,0,0,0,0,0
130000,2,2,2,23,0,0,0,0,0,0,133622,129784,126021,70186,71762,73192,4752,5010,2505,2700,2623,2800,0,3398.3333333333335,100761.16666666667,1,0.0,4.493669230769231,1,0,1,0,0,0,0,0,0,0
360000,1,1,1,36,-2,-2,-2,-2,-2,-2,1814,6545,0,0,0,0,6545,0,0,0,0,259,0,1134.0,1393.1666666666667,0,-2.0,0.004319444444444444,1,1,0,0,0,0,0,0,0,4
500000,2,2,2,38,-1,-1,-1,-1,-1,-1,18410,-10,1429,-601,120195,976,0,1439,0,120796,981,4829,0,21340.833333333332,23399.833333333332,0,-1.0,0.024708,0,1,0,0,0,0,0,0,0,1
100000,2,2,1,49,0,0,0,0,0,0,55084,49358,89406,77924,78683,77357,2500,43075,2750,2750,2800,2853,0,9454.666666666666,71302.0,1,0.0,3.71084,0,0,1,0,0,0,0,0,0,0
160000,2,1,2,27,-1,-1,-1,-1,0,-1,288,451,1665,330,165,794,451,1680,330,0,794,2349,0,934.0,615.5,0,-1.0,-0.01194375,0,1,0,0,0,0,0,0,0,1
340000,1,1,2,29,0,0,0,0,0,0,191426,190339,148694,150872,149218,152598,8200,6500,6000,6000,6000,5000,0,6283.333333333333,163857.83333333334,1,0.0,2.780726470588235,1,0,1,0,0,0,0,0,0,0
80000,2,1,2,28,0,0,0,2,2,0,36736,38079,40805,35740,32684,32605,1955,3681,1300,0,1500,1200,0,1606.0,36108.166666666664,1,0.0,2.5876625,1,0,1,0,0,0,0,0,0,0
300000,2,2,2,32,0,0,0,0,0,-2,26575,27062,20111,8738,250,0,1321,9160,1000,250,0,0,0,1955.1666666666667,13789.333333333334,1,0.0,0.23668333333333333,1,0,1,0,0,0,0,0,0,0
70000,2,1,1,35,0,0,0,0,0,0,59795,60684,69521,45001,37214,23807,2479,10128,4086,1348,13032,10059,0,6855.333333333333,49337.0,1,0.0,3.6412857142857145,1,0,1,0,0,0,0,0,0,0
150000,2,1,2,27,-2,-2,-2,-2,-2,-2,5200,1689,-17,3996,2278,1132,1689,0,4013,2278,1132,4721,0,2305.5,2379.6666666666665,0,-2.0,0.0029666666666666665,1,0,1,0,0,0,0,0,0,4
180000,2,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
160000,1,2,1,46,0,0,0,0,0,0,116988,114956,114531,106467,106967,109245,4200,5555,4000,4000,4000,4200,0,4325.833333333333,111525.66666666667,1,0.0,4.01999375,1,0,1,0,0,0,0,0,0,0
80000,2,1,2,32,0,0,0,0,0,0,70163,72984,74807,76363,78091,79829,4000,3000,2800,3000,3000,3000,0,3133.3333333333335,75372.83333333333,1,0.0,5.4179625,0,0,1,0,0,0,0,0,0,0
140000,2,2,2,42,0,0,0,2,0,0,117460,110301,107289,63778,41334,42664,7000,16000,0,3000,2000,2000,0,5000.0,80471.0,1,0.0,3.2344714285714287,1,1,0,0,0,0,0,0,0,0
500000,2,2,1,36,0,0,0,0,0,0,352986,352870,350017,347410,337015,332360,13016,13172,15200,12000,13617,13000,0,13334.166666666666,345443.0,1,0.0,3.985306,1,0,1,0,0,0,0,0,0,0
170000,2,1,2,34,1,-1,0,0,0,0,0,5010,7912,12517,14151,12157,5010,3000,5000,3020,5000,5000,0,4338.333333333333,8624.5,0,0.0,0.1512764705882353,0,0,1,0,0,0,0,0,0,-1
220000,2,1,2,27,-1,-1,2,-1,-1,0,375,750,375,375,750,375,750,0,375,750,0,420,0,382.5,500.0,0,-1.0,0.0032045454545454547,0,1,0,0,0,0,0,0,0,1
30000,1,2,1,49,3,2,2,2,2,2,26319,27404,27769,28227,28642,28042,1800,1100,1200,1000,0,2200,0,1216.6666666666667,27733.833333333332,1,2.0,5.303433333333333,0,0,0,0,0,0,0,1,0,6
80000,2,5,2,33,-2,-2,-1,0,0,0,5833,0,15728,9265,10400,0,0,15728,1500,1400,0,0,0,3104.6666666666665,6871.0,1,0.0,0.282475,0,0,1,0,0,0,0,0,0,4
70000,1,3,1,42,0,0,2,2,2,2,26550,28208,28642,30670,31133,31965,2400,1200,2820,1100,1500,1300,0,1720.0,29528.0,1,2.0,2.383542857142857,0,0,1,0,0,0,0,0,0,0
300000,1,1,1,42,1,2,2,2,2,2,32643,33427,32591,34943,35536,36403,1600,0,2900,1300,1600,0,0,1233.3333333333333,34257.166666666664,1,2.0,0.6604766666666667,0,0,0,0,1,0,0,0,0,2
360000,1,1,1,39,-1,-1,-1,-2,-2,-2,1761,2560,0,0,0,0,2816,0,0,0,0,2456,0,878.6666666666666,720.1666666666666,0,-2.0,-0.0026416666666666667,1,1,0,0,0,0,0,0,0,1
210000,2,1,2,39,-1,-1,-1,-1,0,-1,5119,20927,3702,3673,1883,384,20965,3702,3673,0,384,0,0,4787.333333333333,5948.0,0,-1.0,0.03316190476190476,0,0,1,0,0,0,0,0,0,1
70000,2,3,1,39,0,0,0,0,0,2,124493,125680,129498,131216,136744,133413,4800,5900,6000,9200,0,4859,0,5126.5,130174.0,1,0.0,10.718357142857142,0,0,1,0,0,0,0,0,0,0
200000,1,1,2,38,2,-1,-1,-1,-1,-1,1810,3388,-12,1081,1884,2089,3405,0,1093,1893,2097,7132,0,2603.3333333333335,1706.6666666666667,0,-1.0,-0.0269,1,0,0,0,0,0,1,0,0,-2
180000,2,2,2,29,0,0,0,0,0,0,151652,146805,143134,136777,133938,133723,6000,7000,5000,5000,5000,4679,0,5446.5,141004.83333333334,1,0.0,4.518611111111111,1,0,1,0,0,0,0,0,0,0
410000,2,1,2,34,0,0,0,0,0,0,43719,44624,40881,39008,47638,27519,2626,2616,2617,20000,1012,511,0,4897.0,40564.833333333336,1,0.0,0.5219682926829269,1,0,1,0,0,0,0,0,0,0
170000,2,2,2,43,0,0,0,0,0,0,136113,137722,139384,141314,139252,139205,7000,7000,7000,5100,5300,5030,0,6071.666666666667,138831.66666666666,1,0.0,4.6856470588235295,0,0,1,0,0,0,0,0,0,0
50000,2,2,3,44,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,390.0,390.0,0,-1.0,0.0,0,1,0,0,0,0,0,0,0,1
150000,2,2,1,40,0,-1,-1,-1,0,0,6369,5215,4090,51893,52033,51188,5215,4090,51893,2000,3000,2202,0,11400.0,28464.666666666668,1,-1.0,0.6825866666666667,0,0,1,0,0,0,0,0,0,0
200000,1,1,1,36,-1,-1,0,-1,-1,-1,3877,11496,5935,295,1867,0,11496,1011,297,2923,0,0,0,2621.1666666666665,3911.6666666666665,0,-1.0,0.038715,0,1,0,0,0,0,0,0,0,1
200000,1,2,1,40,0,0,0,0,0,0,93700,95991,15040,14074,14758,15442,4512,2010,1000,1000,1000,0,0,1587.0,41500.833333333336,1,0.0,1.197415,1,0,1,0,0,0,0,0,0,0
150000,2,2,1,34,1,2,2,0,0,0,147833,148066,142163,135075,135309,135165,6130,27,4610,5000,5000,3760,0,4087.8333333333335,140601.83333333334,1,0.0,5.46056,1,0,0,1,0,0,0,0,0,2
360000,2,1,2,26,-1,0,0,-2,-2,-2,1374,12920,0,0,0,0,12534,0,0,0,0,0,0,2089.0,2382.3333333333335,0,-2.0,0.004888888888888889,0,1,0,0,0,0,0,0,0,0
250000,2,1,1,37,-2,-1,2,2,-1,0,0,2886,2325,177,8068,5587,2886,202,0,8068,620,0,0,1962.6666666666667,3173.8333333333335,0,-1.0,0.029068,0,1,0,0,0,0,0,0,0,2
90000,1,2,2,28,0,0,0,0,0,0,91431,88920,88344,50209,48262,49316,4672,4042,1748,1892,2000,1861,0,2702.5,69413.66666666667,1,0.0,4.447411111111111,1,0,1,0,0,0,0,0,0,0
220000,2,1,1,34,-1,-1,-1,-1,0,0,2774,5152,6615,15799,13526,8726,5162,6615,15799,1526,0,2287,0,5231.5,8765.333333333334,0,-1.0,0.09637727272727273,0,0,1,0,0,0,0,0,0,1
260000,1,2,1,42,-2,-2,-2,-2,-2,-2,246,246,246,246,246,246,246,246,246,246,246,246,0,246.0,246.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,4
230000,2,1,2,33,0,-1,-1,-1,-1,-1,7990,13450,56729,-1310,6734,87161,13450,56729,0,8044,87161,5000,0,28397.333333333332,28459.0,0,-1.0,0.001608695652173913,0,1,0,0,0,0,0,0,0,0
50000,2,1,2,44,0,0,0,0,0,0,10012,11039,12549,16995,17490,18253,1500,2000,5000,778,1200,752,0,1871.6666666666667,14389.666666666666,1,0.0,1.50216,0,0,1,0,0,0,0,0,0,0
160000,1,2,2,57,0,0,0,0,0,0,152689,148126,144978,141639,138383,134951,5500,5300,5053,5010,4850,5000,0,5118.833333333333,143461.0,1,0.0,5.18783125,1,0,1,0,0,0,0,0,0,0
260000,2,1,2,29,0,0,0,0,0,0,203896,196219,188608,172722,159826,146891,7282,6486,5712,5647,5386,5000,0,5918.833333333333,178027.0,1,0.0,3.971726923076923,1,0,1,0,0,0,0,0,0,0
360000,2,1,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3078,0,0,0,0,3078,0,0,513.0,513.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,4
80000,2,1,1,36,-1,-1,-1,-1,-1,-1,1069,1460,4337,0,2649,708,2000,4507,999,2649,787,288,0,1871.6666666666667,1703.8333333333333,0,-1.0,-0.0125875,0,0,1,0,0,0,0,0,0,1
50000,2,2,1,33,0,0,0,0,2,2,40738,43923,45409,47718,46480,48756,4200,2500,3500,0,2800,1400,0,2400.0,45504.0,1,0.0,5.17248,0,0,1,0,0,0,0,0,0,0
30000,1,2,1,50,0,0,0,0,0,0,28796,25881,28654,29049,27256,27864,1609,5000,3000,3000,3198,2000,0,2967.8333333333335,27916.666666666668,1,0.0,4.989766666666666,1,0,1,0,0,0,0,0,0,0
70000,1,2,1,45,0,0,0,0,0,0,43050,43410,36226,29369,25873,26101,1888,1225,856,6000,1097,604,0,1945.0,34004.833333333336,1,0.0,2.7479857142857145,1,0,1,0,0,0,0,0,0,0
30000,2,2,1,30,-2,-1,-1,-2,-1,-1,3165,13538,390,1050,1251,962,13538,390,1050,1851,962,0,0,2965.1666666666665,3392.6666666666665,0,-1.0,0.0855,0,0,1,0,0,0,0,0,0,2
70000,2,2,2,33,0,0,0,0,0,2,14320,15383,16318,17048,18772,18320,1600,1500,1000,2000,0,1000,0,1183.3333333333333,16693.5,1,0.0,1.3294428571428571,0,0,1,0,0,0,0,0,0,0
100000,2,3,3,43,0,0,0,0,0,0,62300,63759,64448,38500,39469,40653,2464,1902,1378,1589,2000,1506,0,1806.5,51521.5,1,0.0,2.9829,1,0,1,0,0,0,0,0,0,0
360000,1,2,1,38,-2,-2,-2,-2,-2,-2,1288,2508,2500,0,0,0,2520,2500,0,0,0,0,0,836.6666666666666,1049.3333333333333,0,-2.0,0.0035444444444444442,1,1,0,0,0,0,0,0,0,4
120000,2,1,2,29,-1,2,-1,-1,2,0,8318,2730,3647,10730,1835,5843,0,3647,10752,0,5658,6928,0,4497.5,5517.166666666667,0,-1.0,0.05098333333333333,1,0,0,1,0,0,0,0,0,-2
60000,2,2,1,35,0,0,0,0,0,0,59449,58548,53054,47933,29254,29981,2300,2600,2000,1200,1200,1500,0,1800.0,46369.833333333336,1,0.0,4.4569833333333335,1,0,1,0,0,0,0,0,0,0
360000,2,2,2,29,0,0,0,0,0,0,58653,56329,55957,52392,61700,42975,5886,4054,8412,15096,1208,3000,0,6276.0,54667.666666666664,1,0.0,0.8065277777777777,1,0,1,0,0,0,0,0,0,0
400000,2,1,1,38,-1,-1,-1,-1,-1,-1,16195,10713,11340,10390,620,10390,10713,11340,10390,620,10390,727,0,7363.333333333333,9941.333333333334,0,-1.0,0.03867,1,0,1,0,0,0,0,0,0,1
50000,2,2,1,47,0,0,0,0,0,0,48888,47988,9757,8941,9893,6181,1900,1139,2000,1000,300,500,0,1139.8333333333333,21941.333333333332,1,0.0,2.49618,1,0,1,0,0,0,0,0,0,0
30000,1,1,2,24,2,0,0,0,0,2,25265,26354,27710,27959,30002,29371,1500,1800,1007,2500,0,1800,0,1434.5,27776.833333333332,1,0.0,5.268466666666667,0,0,0,0,0,0,0,1,0,0
160000,2,1,1,24,-1,-1,0,0,-1,-1,2990,8619,4405,4445,2820,4970,8619,1000,4000,2820,4970,2825,0,4039.0,4708.166666666667,0,-1.0,0.02509375,0,0,1,0,0,0,0,0,0,1
200000,2,2,1,32,0,0,-2,-2,-2,-2,10701,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1783.5,1,-2.0,0.053505,1,1,0,0,0,0,0,0,0,0
160000,1,1,1,40,1,-1,-1,-1,-1,-1,0,567,4027,3100,2123,4899,567,4059,3100,2123,4899,3165,0,2985.5,2452.6666666666665,0,-1.0,-0.01998125,0,0,1,0,0,0,0,0,0,-1
200000,1,2,1,41,0,0,0,0,0,0,96910,92934,99528,100341,102585,108567,10000,7004,5000,5003,7345,7000,0,6892.0,100144.16666666667,1,0.0,2.797565,0,0,1,0,0,0,0,0,0,0
260000,2,2,1,42,0,0,0,0,0,0,35215,31889,26299,27804,25809,27052,2500,3000,3000,2500,2500,2000,0,2583.3333333333335,29011.333333333332,1,0.0,0.6098769230769231,1,0,1,0,0,0,0,0,0,0
200000,2,1,1,28,0,0,0,0,0,0,40559,44565,46815,52978,53970,56064,5000,3000,7000,2000,3000,3000,0,3833.3333333333335,49158.5,1,0.0,1.359755,0,0,1,0,0,0,0,0,0,0
50000,2,3,1,46,3,2,2,0,0,0,48522,50955,29516,29742,29898,24883,3754,1,1070,1030,863,654,0,1228.6666666666667,35586.0,1,0.0,4.12288,1,0,0,0,0,0,1,0,0,6
130000,2,2,2,43,0,0,0,0,0,0,87289,81818,41268,31836,33559,10390,5000,2000,2000,2000,2000,2000,0,2500.0,47693.333333333336,1,0.0,2.0858461538461537,1,0,1,0,0,0,0,0,0,0
260000,2,2,2,31,0,0,0,0,0,0,69957,72727,73562,65954,30948,0,3945,2764,5431,633,0,0,0,2128.8333333333335,52191.333333333336,1,0.0,1.1552884615384615,1,0,1,0,0,0,0,0,0,0
200000,2,1,1,35,-2,-2,-2,-2,-2,-2,2257,4261,1265,2473,0,0,4266,1667,2473,0,0,0,0,1401.0,1709.3333333333333,0,-2.0,0.00925,1,0,1,0,0,0,0,0,0,4
230000,2,4,2,34,0,0,0,-1,-1,-1,2223,2233,159,1772,28704,19474,1000,159,1778,28704,19474,650,0,8627.5,9094.166666666666,0,-1.0,0.01217391304347826,0,0,1,0,0,0,0,0,0,0
100000,1,1,1,33,0,0,0,2,2,2,34139,38219,42604,44607,45576,46495,5000,5000,3000,2000,1800,1600,0,3066.6666666666665,41940.0,1,0.0,2.3324,0,0,1,0,0,0,0,0,0,0
20000,1,2,3,53,0,0,0,0,0,0,18856,19840,18588,17650,18003,18390,1318,1298,1260,613,645,732,0,977.6666666666666,18554.5,1,0.0,5.27305,1,0,1,0,0,0,0,0,0,0
260000,1,1,2,37,0,0,0,0,0,0,112053,108596,100005,101759,100698,99222,5000,5000,5000,5000,5000,5000,0,5000.0,103722.16666666667,1,0.0,2.278203846153846,1,0,1,0,0,0,0,0,0,0
500000,1,3,2,36,0,-1,-1,-1,-1,0,9001,1687,1409,16200,19880,9110,1702,1422,16281,20062,500,25070,0,10839.5,9547.833333333334,0,-1.0,-0.0155,0,0,1,0,0,0,0,0,0,0
400000,2,2,1,42,-2,-2,-1,0,0,0,0,641,1290,1319,694,697,641,1290,29,0,3,703,0,444.3333333333333,773.5,0,0.0,0.0049375,0,1,0,0,0,0,0,0,0,4
150000,2,2,2,34,0,0,0,0,0,0,39883,34983,23772,20410,14818,7565,2068,1331,1029,353,208,20711,0,4283.333333333333,23571.833333333332,1,0.0,0.77154,1,0,1,0,0,0,0,0,0,0
70000,2,1,2,27,0,0,0,0,-1,-1,69972,69528,67622,68922,1223,70027,5000,1900,2000,1223,70027,2600,0,13791.666666666666,57882.333333333336,1,0.0,3.7792,1,0,1,0,0,0,0,0,0,0
230000,2,2,1,42,-1,-1,-2,-2,-2,-2,3210,0,0,0,0,0,0,0,0,0,0,0,0,0.0,535.0,1,-2.0,0.013956521739130435,1,1,0,0,0,0,0,0,0,1
170000,1,1,1,39,-2,-2,-2,-2,-2,-2,0,0,905,0,0,0,0,905,0,0,0,0,0,150.83333333333334,150.83333333333334,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,4
120000,1,1,2,41,1,-2,-2,-1,0,0,-8,-208,-408,57392,58805,60200,0,0,58000,2000,2000,0,0,10333.333333333334,29295.5,1,-2.0,0.9481083333333333,0,0,1,0,0,0,0,0,0,-2
220000,2,2,1,35,0,0,0,0,0,0,45739,46975,48211,47418,48657,48129,2000,2000,2000,2000,2000,2000,0,2000.0,47521.5,1,0.0,1.2414954545454546,0,0,1,0,0,0,0,0,0,0
310000,1,2,2,33,-2,-2,-2,-2,-2,-2,4040,4048,3959,205,3199,5104,4068,3964,205,3209,5109,1434,0,2998.1666666666665,3425.8333333333335,0,-2.0,0.00827741935483871,1,1,0,0,0,0,0,0,0,4
60000,2,2,2,24,1,2,3,3,2,2,44238,47076,48871,47669,48135,50056,4000,3000,0,1500,3000,2750,0,2375.0,47674.166666666664,1,2.0,4.529916666666667,0,0,0,0,1,0,0,0,0,2
170000,1,2,1,34,1,-2,-1,-1,0,0,-8,-8,2698,6951,12753,12023,0,2706,6954,7002,241,13074,0,4996.166666666667,5734.833333333333,0,-1.0,0.026070588235294116,0,0,1,0,0,0,0,0,0,-2
260000,2,5,1,33,0,0,-1,-1,0,0,2229,3140,2740,107139,105188,104418,1000,2740,107139,4000,4000,4696,0,20595.833333333332,54142.333333333336,1,0.0,0.77415,0,0,1,0,0,0,0,0,0,0
110000,2,2,2,36,0,0,0,0,0,0,48120,44723,37745,34519,29541,42400,5000,2000,2000,2000,16468,3000,0,5078.0,39508.0,1,0.0,1.878,1,0,1,0,0,0,0,0,0,0
230000,1,1,1,45,0,0,0,0,0,0,24901,26071,27937,28774,29202,29683,1500,2200,2000,1100,1000,980,0,1463.3333333333333,27761.333333333332,1,0.0,0.6860347826086957,0,0,1,0,0,0,0,0,0,0
20000,1,2,2,24,0,0,0,2,0,0,6128,7171,9582,9282,9977,10812,1300,2700,0,1000,1000,0,0,1000.0,8825.333333333334,1,0.0,2.3476,0,1,0,0,0,0,0,0,0,0
200000,2,1,1,47,0,0,0,0,0,0,101986,97680,94125,89550,98565,54370,4000,3455,5000,10000,2500,2231,0,4531.0,89379.33333333333,1,0.0,2.54545,1,0,1,0,0,0,0,0,0,0
380000,1,2,1,38,0,0,0,0,0,0,365427,363267,372261,375423,359527,361201,14008,17000,13070,15000,13000,14000,0,14346.333333333334,366184.3333333333,1,0.0,5.555336842105263,0,0,1,0,0,0,0,0,0,0
130000,2,2,1,37,0,0,0,0,0,0,110434,108740,122873,122870,120373,134146,4100,20000,6000,5000,20000,6000,0,10183.333333333334,119906.0,1,0.0,5.064123076923077,0,0,1,0,0,0,0,0,0,0
50000,2,2,1,41,2,0,0,0,-1,0,33343,31392,27315,-60,28890,29168,1502,1000,0,30070,1180,1000,0,5792.0,25008.0,1,0.0,2.30592,1,0,0,0,0,0,1,0,0,0
70000,1,1,2,31,0,0,0,0,0,0,52440,55961,63341,64694,67905,59383,5000,10000,3000,5000,3000,2900,0,4816.666666666667,60620.666666666664,1,0.0,4.7832,0,0,1,0,0,0,0,0,0,0
130000,1,2,2,57,-1,2,2,2,0,-1,4820,3186,7924,6210,2560,7380,0,6210,0,0,7380,11720,0,4218.333333333333,5346.666666666667,0,2.0,0.052076923076923076,0,0,0,1,0,0,0,0,0,-2
160000,2,1,2,31,-2,-2,-2,-2,-2,-2,0,2036,796,5740,0,447,2036,796,5768,0,447,0,0,1507.8333333333333,1503.1666666666667,0,-2.0,-0.000175,0,0,1,0,0,0,0,0,0,4
200000,1,1,2,32,-2,-2,-2,-2,-1,-1,47244,92754,57928,523,223,7037,62330,57928,523,223,7037,11000,0,23173.5,34284.833333333336,0,-2.0,0.33334,1,0,1,0,0,0,0,0,0,4
200000,2,1,1,40,1,-1,-1,-1,-1,-1,0,114558,1898,849,-171,14686,114558,3796,849,0,14857,0,0,22343.333333333332,21970.0,0,-1.0,-0.0112,0,0,1,0,0,0,0,0,0,-1
240000,2,5,1,41,2,2,2,2,2,2,239633,242710,229923,238940,238775,238202,9000,0,18000,9000,8600,0,0,7433.333333333333,238030.5,1,2.0,5.764929166666667,1,0,0,0,0,0,0,0,1,4
50000,2,2,1,34,0,0,0,0,0,0,24636,25064,51224,26230,18755,19227,1500,2300,2800,1000,1150,1000,0,1625.0,27522.666666666668,1,0.0,3.10772,0,0,1,0,0,0,0,0,0,0
80000,1,1,2,29,-1,0,0,0,0,0,17562,17709,15631,13402,13197,11624,3015,2008,1009,2005,507,2607,0,1858.5,14854.166666666666,1,0.0,0.974675,1,0,1,0,0,0,0,0,0,0
80000,2,2,1,57,1,-1,-1,-2,-2,-1,0,2412,0,0,0,1650,2412,0,0,0,1650,2500,0,1093.6666666666667,677.0,0,-1.0,-0.03125,0,1,0,0,0,0,0,0,0,-1
160000,1,2,1,60,0,0,0,0,0,0,18056,19385,20093,20643,20920,21336,1626,1334,884,758,763,942,0,1051.1666666666667,20072.166666666668,1,0.0,0.7132875,0,0,1,0,0,0,0,0,0,0
180000,2,1,2,29,0,0,0,0,0,0,134797,134041,132295,130166,129158,127963,5000,4600,4600,4700,4972,5000,0,4812.0,131403.33333333334,1,0.0,4.219711111111111,1,0,1,0,0,0,0,0,0,0
